Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_postUrl,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_verbose,Logcat_info,Logcat_debug,Logcat_error,Logcat_warning,Logcat_total,Process_total,Category,Family
45491,4220,11144,35072,89452,4236,22445,19129,3315,20,2,6,2,2,10,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,8,0,0,0,0,3,0,2146,112,7817,3486,702,14263,191,Trojan,smsagent
71403,5044,10636,58092,102292,5236,25048,18914,6133,98,4,7,2,4,33,33,19,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,0,1,1,0,0,0,0,66,7,7,1,0,0,3,6,3,6,8,0,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,132,86,1,2,0,0,0,0,0,0,3,0,1,2612,20,15944,22,7,1,2520,1200,502,1739,121,6082,193,Trojan,mytrackp
59465,7060,9184,39236,76380,7068,5972,4150,1821,9,0,4,1,2,3,26,3,12,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,2,0,1,4,0,0,0,2,0,2,2,0,2,0,0,2,0,0,7,0,2,4,4,0,81,123,4565,4611,10,14,0,0,4,0,9,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,37037,135,22961,183,5,3,113,581,1947,1874,1094,5609,190,Trojan,gappusin
74131,1532,10504,66524,93460,1668,36155,32410,3744,135,3,6,3,2,19,105,10,39,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,8,0,0,48,27,8,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,181335195,123609,2319962,57765,3,0,1665,121,3559,575,2703,8623,195,Trojan,gappusin
52121,10376,11492,33028,73184,10580,12136,8302,3833,13,0,5,1,4,11,28,6,24,0,0,1,246,138,14,0,0,0,0,0,0,7,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,145,145,10,0,0,0,6,161,27,0,14,0,0,0,17,0,0,0,0,0,8,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,9,156,0,0,0,0,0,0,0,0,57,0,7,10540,71,18313,152,3,2,228,2864,2307,4667,808,10874,190,Trojan,lotoor
66972,6076,10720,51644,98244,6276,19630,14668,4961,62,4,10,2,2,15,36,8,22,0,0,0,291,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,13,16,97,97,128,128,97,0,582,0,194,0,0,0,0,0,0,0,0,0,0,76,38,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,106,0,0,0,0,17,0,3,49596,495,259462,530,4,3,4795,447,903,5815,3304,15264,196,Trojan,hiddenapp
51778,4144,10988,39652,102296,4188,17896,10645,7250,61,2,4,1,2,13,31,5,23,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,21,0,0,5,2,0,6,6,17,23,0,0,2,0,0,0,0,0,0,5,0,6,6,8,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,23334,38,2976,44,3,0,1657,604,1501,189,2627,6578,190,Trojan,<unknown>
50943,6908,10880,37276,92264,6924,24753,21376,3376,33,3,7,3,3,12,29,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,7,0,0,0,0,3,0,766,2345,6257,3314,101,12783,190,Trojan,smsagent
50942,2168,10776,40644,97172,3008,25038,19949,5088,100,17,6,2,2,32,44,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,613,231,1994,3529,2033,8400,191,Trojan,styricka
76325,5168,10620,63104,98572,5308,27277,20031,7245,140,3,9,3,4,33,35,20,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,0,2,1,0,0,0,0,69,6,6,1,0,0,4,5,4,8,8,2,45,45,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,138,91,2,2,0,0,0,0,0,0,4,0,1,3918,30,24164,40,8,2,3800,1820,2890,667,105,9282,191,Trojan,mytrackp
99264,27628,10096,64736,76064,28772,33889,27918,5970,82,2,8,2,4,40,36,25,77,2,0,4,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,23,27,29,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,9,22,0,0,0,0,0,0,0,0,8,0,1,2800,70,5880,98,4,2,1433,1211,136,2462,1821,7063,190,Trojan,smsagent
65259,5952,10544,51336,99736,6064,20287,17703,2583,102,2,7,2,4,29,32,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0,1,1,0,0,0,0,43,6,6,1,0,0,3,5,3,6,8,2,30,30,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,85,63,1,2,0,0,0,0,0,0,3,0,1,2976,29,24088,35,7,1,2934,770,1991,1993,102,7790,192,Trojan,mytrackp
72069,4456,10604,58556,108980,4556,24854,20019,4834,103,2,7,2,4,32,32,18,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0,1,1,0,0,0,0,63,6,6,1,0,0,3,5,3,6,8,0,30,30,4,4,3,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,126,83,1,2,0,0,0,0,0,0,3,0,1,3022,25,16893,28,8,1,724,1875,118,2646,3339,8702,191,Trojan,mytrackp
38366,4840,12104,28184,84572,4856,15640,13292,2347,8,1,5,1,2,9,26,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,9,0,0,0,0,3,0,113,1696,3046,699,5642,11196,191,Trojan,smsagent
52045,6796,10856,38468,93572,6812,26839,22478,4360,35,3,7,3,3,13,30,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,8,0,0,0,0,3,0,2203,3507,786,114,7612,14222,192,Trojan,smsagent
59083,2868,10596,49776,97864,2908,19937,16596,3340,31,1,6,1,4,21,29,17,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,0,1,1,0,0,0,0,58,7,7,1,0,0,3,6,2,4,8,0,15,15,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,116,74,1,2,0,0,0,0,0,0,2,0,1,1306,10,7980,11,8,1,753,112,884,2086,1753,5588,193,Trojan,mytrackp
46355,4032,11188,35004,96880,4076,17351,13607,3743,11,1,5,1,2,10,27,4,17,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,64,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,50,0,8,0,0,0,0,2,0,4215,2448,799,296,3083,10841,194,Trojan,gappusin
84567,8752,10548,64840,99420,9696,29217,24409,4807,105,3,7,2,4,27,33,19,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,0,1,1,0,0,0,0,65,7,7,1,0,0,3,5,3,6,10,0,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,130,85,1,2,0,0,0,0,0,0,3,0,1,2612,20,16136,30,8,1,1834,639,2613,3676,139,8901,191,Trojan,mytrackp
43115,6592,9460,21680,87168,9380,12680,10451,2228,11,1,4,1,2,9,26,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,9,480,12,780,13,3,0,2760,3400,112,2090,617,8979,192,Trojan,autosms
59197,7224,11872,38880,101492,11108,20422,16217,4204,36,2,4,2,2,13,29,6,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,11,11,2,8,0,0,0,0,4,2,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,7218,56,28768,66,4,0,2315,2058,3979,188,894,9434,191,Trojan,gappusin
112213,39924,9916,57312,90872,44856,33337,26989,6347,30,3,9,2,4,41,39,13,47,3,0,2,519,269,19,0,0,0,0,0,0,7,3,123,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,170,191,19,0,0,0,13,298,36,0,14,0,0,0,26,0,0,0,0,0,13,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,18,168,0,0,0,0,0,0,0,0,62,0,7,16844,101,27674,189,5,3,1093,2529,4191,259,3959,12031,195,Trojan,lotoor
80550,5424,10600,66164,105260,5540,27657,21157,6499,148,2,9,3,4,34,34,22,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,0,2,1,0,0,0,0,74,9,9,1,0,0,5,7,4,8,8,2,45,45,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,148,96,2,4,0,0,0,0,0,0,4,0,1,3918,30,24164,40,8,1,2621,118,3290,668,1663,8360,192,Trojan,mytrackp
31062,1856,12772,24000,76348,1860,7913,4785,3127,0,0,4,0,2,2,22,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,2,0,1460,129,3933,6949,2222,14693,192,Trojan,droiddreamlight
74134,4868,10616,60688,101256,4988,27059,20379,6679,112,2,7,2,4,31,33,18,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,1,1,0,0,0,0,64,6,6,1,0,0,3,5,3,6,8,0,30,30,5,5,4,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,128,84,1,2,0,0,0,0,0,0,3,0,1,3387,29,17747,41,8,1,1884,639,3946,2851,110,9430,190,Trojan,mytrackp
43580,3888,12068,29180,95356,7388,17411,13387,4023,18,2,5,2,2,9,28,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,12,6771,66,6528,90,2,0,2044,4492,118,1273,6215,14142,193,Trojan,boogr
59473,7724,10892,39940,94352,11292,25874,22417,3456,26,2,6,2,2,17,32,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,2,0,667,3976,4324,2427,318,11712,191,Trojan,styricka
87077,5844,10516,72612,97400,6124,25662,19508,6153,193,20,7,2,4,30,43,14,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,1,1,0,0,0,0,42,6,6,1,0,0,3,5,3,6,8,0,30,30,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,84,62,1,2,0,0,0,0,0,0,3,0,1,2977,24,16567,27,8,1,106,646,2310,2288,3267,8617,190,Trojan,mytrackp
59228,8952,8568,40424,74632,10668,31351,24348,7002,35,2,5,2,2,20,34,21,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,1,80,2,180,3,3,0,525,2202,3925,120,1609,8381,191,Trojan,autosms
119050,41264,10552,61500,104484,47300,43681,37636,6044,237,9,6,3,4,46,39,34,51,2,0,8,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,12,0,2,4990,19,1830,23,3,0,641,3691,292,4819,2977,12420,193,Trojan,styricka
81094,15880,10696,53256,103604,19256,38933,32822,6110,187,17,6,2,4,35,37,26,49,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,2,0,4326,2198,259,606,2373,9762,192,Trojan,styricka
72524,4232,10696,59056,94228,7040,22128,17191,4936,133,10,6,3,2,14,38,6,26,0,0,0,77,29,0,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,0,54,54,70,59,68,53,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1201,12,5294,13,3,0,3435,735,2921,2972,114,10177,191,Trojan,<unknown>
44686,8104,9560,24132,83004,8124,12142,9766,2375,14,2,5,2,2,10,27,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,40,202,181,16,64,0,0,0,0,32,16,0,0,0,0,0,0,0,43,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,8,40921,219,88676,253,4,0,684,248,7054,2276,9379,19641,193,Trojan,gappusin
66835,3820,10720,52716,98896,6764,21633,16598,5034,133,11,6,3,2,18,38,6,24,0,0,0,67,24,0,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,0,44,44,47,45,58,47,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1201,12,5190,13,3,0,1170,446,2238,118,2137,6109,191,Trojan,autoins
108984,37048,9912,57852,86292,41564,30360,25029,5330,16,2,7,1,4,34,37,12,46,3,0,1,381,199,15,0,0,0,0,0,0,8,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,168,168,10,0,0,0,10,240,36,0,16,0,0,0,35,0,0,0,0,0,10,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,9,176,0,0,0,0,0,0,0,0,66,0,8,13016,87,22722,184,3,2,3928,2481,1020,259,5271,12959,194,Trojan,lotoor
83086,7564,10436,65912,104992,8748,35039,28070,6968,104,3,7,2,4,34,34,18,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,0,1,1,0,0,0,0,62,6,6,1,0,0,3,5,3,6,8,0,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,124,82,1,2,0,0,0,0,0,0,3,0,1,2612,20,15960,22,8,1,112,605,1844,3454,2520,8535,192,Trojan,mytrackp
108334,38520,9900,56060,88884,42100,32244,25141,7102,16,2,6,1,4,37,38,11,42,3,0,1,531,301,26,0,0,0,0,0,0,13,1,127,1,0,0,54,0,0,0,32,0,44,22,0,22,0,0,16,0,0,43,0,275,301,21,0,0,0,14,319,47,44,0,0,0,0,44,0,0,0,0,0,20,0,0,20,0,0,0,26,13,0,0,0,0,0,0,0,0,0,9,263,0,0,0,0,0,0,0,0,114,0,13,21404,141,35673,262,5,2,1109,4318,4274,2924,235,12860,191,Trojan,lotoor
45487,5992,11896,30112,92636,8388,15315,12531,2783,38,4,5,2,2,16,27,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,2,0,1834,180,529,1629,2559,6731,188,Trojan,styricka
71212,5184,10548,57504,101068,5360,24723,19392,5330,81,2,7,2,4,28,33,19,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,1,1,0,0,0,0,64,7,7,1,0,0,3,5,3,6,10,0,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,128,84,1,2,0,0,0,0,0,0,3,0,1,2612,20,15960,22,8,1,113,2683,691,1883,3813,9183,191,Trojan,mytrackp
71957,5216,10616,58076,101488,5376,24855,19683,5171,103,2,7,2,4,29,33,17,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,0,1,1,0,0,0,0,62,6,6,1,0,0,3,5,3,6,8,0,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,124,82,1,2,0,0,0,0,0,0,3,0,1,2612,20,16344,30,8,1,2742,3986,113,1853,753,9447,190,Trojan,<unknown>
36917,3316,11964,29100,66708,3320,7918,4905,3012,0,0,2,0,2,2,23,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,19,0,0,0,0,2,0,1454,3592,145,2435,3001,10627,195,Trojan,typstu
63262,6160,10636,48824,99320,6296,21508,17022,4485,77,3,7,2,4,29,33,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,1,1,0,0,0,0,29,6,6,1,0,0,3,5,3,6,4,0,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,58,47,1,2,0,0,0,0,0,0,3,0,1,2612,20,16042,23,8,1,792,2171,3274,1892,95,8224,194,Trojan,mytrackp
105636,37792,9916,56420,92316,41920,32559,26074,6484,28,2,8,2,4,39,38,12,44,3,0,2,384,208,17,0,0,0,0,0,0,9,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,189,189,10,0,0,0,11,268,39,0,18,0,0,0,22,0,0,0,0,0,12,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,9,198,0,0,0,0,0,0,0,0,75,0,9,14916,98,25966,204,2,2,283,2662,3449,4075,1397,11866,195,Trojan,lotoor
85265,6628,10548,68484,110680,7700,31593,24925,6667,141,2,9,3,4,33,36,20,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2,0,2,1,0,0,0,0,68,6,6,1,0,0,4,5,4,8,8,2,45,45,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,136,90,2,2,0,0,0,0,0,0,4,0,1,3918,30,24172,41,8,2,2729,3657,704,110,1861,9061,191,Trojan,mytrackp
109784,39544,9928,55936,91420,43756,30017,24693,5323,14,1,8,1,4,44,39,12,45,4,0,1,333,168,15,0,0,0,0,0,0,5,2,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,128,153,273,0,0,0,9,234,21,0,10,0,0,0,15,0,0,0,0,0,9,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,44,0,5,11176,69,18540,135,4,3,1124,517,2205,458,1999,6303,195,Trojan,lotoor
