Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_postUrl,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_verbose,Logcat_info,Logcat_warning,Logcat_error,Logcat_debug,Logcat_total,Process_total,Category,Family
99729,37064,10876,45624,107020,43504,23233,19292,3940,51,4,5,2,4,29,35,11,43,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,7,16,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,22,0,8,50639,121,11531,146,4,0,3737,2741,942,8180,1823,17423,190,Trojan,gappusin
55146,1776,10760,43968,97632,3888,20757,16262,4494,113,2,8,2,2,22,32,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,2,0,19,18,0,18,9,0,8,8,2,10,0,0,9,0,0,9,0,14,28,5,0,2,2,2,2,10,6,4,1,0,0,1,0,0,0,0,0,0,0,0,6,2,9,0,0,0,40,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,12,0,2,604,9,10317,160,5,3,804,1559,2781,2138,1881,9163,189,Trojan,hyspu
116251,24216,10892,80484,77796,25812,39234,32588,6645,208,8,8,3,4,36,38,14,55,2,2,4,0,0,0,4,0,0,4,0,0,0,3,0,4,1,0,0,33,0,57,6,0,6,33,0,5,5,19,24,0,0,33,0,0,10,0,27,27,5,4,24,31,64,163,7,2,2,1,0,0,2,2,0,0,0,0,4,0,0,4,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,40,3,1,73627,269,59661,368,4,2,1977,2643,1754,1522,1690,9586,187,Trojan,hyspu
63619,7036,13080,43208,86920,8632,21940,17414,4525,54,3,7,2,2,19,28,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,4,0,35,70,0,14,0,0,38,126,7,14,0,0,14,7,0,0,0,0,7,14,7,14,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,4,49895,58,4086,49,3,1,3029,2470,2602,1647,720,10468,183,Trojan,wkload
77574,5776,10488,63120,84764,5924,27556,21539,6016,108,4,7,2,5,33,33,19,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,71,4,0,4,2,0,0,0,2,69,7,7,2,0,0,3,6,3,6,8,0,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,134,87,1,2,0,0,0,0,0,0,4,0,1,2612,20,15768,22,11,1,1512,3458,567,2731,1736,10004,186,Trojan,mytrackp
109451,5112,10508,94036,97504,5984,34167,27074,7092,154,3,9,3,5,38,45,22,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,79,5,0,5,2,0,0,0,2,77,8,8,2,0,0,4,6,4,8,8,2,45,45,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,150,95,2,2,0,0,0,0,0,0,5,0,1,3918,30,24072,42,10,2,1512,3072,2377,4273,696,11930,188,Trojan,mytrackp
80471,5048,10580,67060,89692,5152,29461,22133,7327,102,2,8,2,5,31,33,23,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,80,5,0,5,2,0,0,0,2,78,11,11,2,0,0,5,8,3,6,8,0,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,152,94,2,4,0,0,0,0,0,0,4,0,1,2612,20,15758,22,10,1,1887,2989,552,1510,3096,10034,186,Trojan,mytrackp
113204,25724,10656,75676,76604,27220,38303,32680,5622,210,7,8,3,4,38,38,13,53,2,2,5,0,0,0,5,0,0,5,0,0,0,3,0,4,1,0,0,32,0,56,5,0,5,32,0,5,5,19,24,0,0,32,0,0,14,0,29,29,7,4,22,28,70,166,7,2,2,1,0,0,2,1,0,0,0,0,5,0,0,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,39,3,1,88674,326,72119,435,4,2,1521,2484,1673,1660,1857,9195,190,Trojan,hyspu
58767,4656,10812,41616,89836,8184,26866,24136,2729,33,2,5,1,2,21,31,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,18,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,1664,3568,2750,840,2855,11677,188,Trojan,<unknown>
85611,5152,10460,71132,98508,5356,29972,22615,7356,138,2,9,3,5,29,33,23,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,82,5,0,5,2,0,0,0,2,80,10,10,2,0,0,5,7,4,8,8,2,45,45,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,156,100,2,4,0,0,0,0,0,0,5,0,1,3918,30,24164,40,9,1,1513,3359,1906,614,2797,10189,186,Trojan,mytrackp
31000,1768,12864,23972,75432,1780,7913,4894,3018,0,0,4,0,2,2,22,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,3,0,1538,5529,2730,1601,4082,15480,188,Trojan,mobtes
57000,7444,12272,38332,84832,9172,17779,13654,4124,27,2,7,2,2,16,32,4,19,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,9,0,155,232,0,36,0,0,96,316,21,42,0,0,42,21,0,0,0,0,21,42,27,42,0,0,0,3,0,8,19,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,39,8,9,49863,57,4087,49,4,1,2078,3372,1749,3350,1264,11813,189,Trojan,wkload
114337,45696,9912,54248,79608,48248,29922,24738,5183,14,1,8,1,4,39,37,13,47,3,0,1,0,193,89,9,0,0,0,0,0,0,3,2,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,72,81,13,0,0,0,8,106,13,4,6,0,0,0,6,0,0,0,0,0,4,0,0,0,0,12,0,6,6,24,0,0,0,0,0,0,0,0,18,72,0,0,0,0,0,0,0,0,26,0,3,50537,89,15448,141,5,3,1549,1184,1867,2066,790,7456,191,Trojan,lotoor
87079,8452,10528,66860,96128,9520,38963,30944,8018,113,2,7,2,5,28,34,21,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,49,4,0,4,2,0,0,0,2,47,7,7,2,0,0,3,6,3,6,8,0,30,30,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,90,65,1,1,0,0,0,0,0,0,4,0,1,3342,28,17022,32,11,1,616,3598,2927,1859,1510,10510,187,Trojan,mytrackp
54863,3520,10904,44596,94640,3564,16360,10266,6093,106,6,6,3,2,19,36,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,20,0,0,10,1,0,2,2,16,18,0,0,1,0,4,2,0,1,2,5,4,4,4,18,9,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1671,16,2252,27,4,0,640,1547,2325,2466,2101,9079,186,Trojan,smsagent
117792,44696,10016,57352,80124,48872,32856,26445,6410,28,2,8,2,4,48,39,10,40,4,0,2,0,654,346,24,0,0,0,0,0,0,10,1,162,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,250,290,16,0,0,0,20,429,41,2,0,0,0,0,38,0,0,0,0,0,18,0,0,0,0,7,0,20,10,18,0,0,0,0,0,0,0,0,9,220,0,0,0,0,0,0,0,0,80,0,10,22360,138,36374,249,6,2,1713,4532,4952,3361,1620,16178,191,Trojan,lotoor
121562,36320,10560,70296,92432,41508,35116,29024,6091,218,7,8,4,4,34,41,11,44,3,0,2,0,60,20,2,0,0,0,0,0,0,1,0,0,4,0,0,10,0,24,0,0,0,8,0,0,0,16,16,0,0,8,2,0,4,0,23,23,4,8,33,35,46,44,53,46,4,0,4,0,5,0,0,0,0,0,2,0,0,6,3,0,0,4,0,4,8,8,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,18,4,1,3550,27,7438,35,5,1,862,2956,1534,2491,2869,10712,188,Trojan,autoins
119420,43364,9868,57912,88108,48324,32964,26547,6416,30,3,9,2,4,41,39,13,47,3,0,2,0,489,251,19,0,0,0,0,0,0,7,0,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,182,217,22,0,0,0,16,254,32,4,14,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,14,14,24,0,0,0,0,0,0,0,0,18,168,0,0,0,0,0,0,0,0,63,0,7,15992,107,26436,195,5,3,3749,3849,1632,1239,2697,13166,191,Trojan,lotoor
47657,4572,13016,31268,95696,7476,17446,14341,3104,58,4,5,2,2,15,27,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,9,0,0,0,0,3,0,4747,4737,984,1747,3328,15543,186,Trojan,styricka
109677,42980,10756,46540,102424,48220,30121,25760,4360,102,9,6,2,4,40,36,25,45,2,0,1,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,3,0,2230,1531,689,3843,2422,10715,189,Trojan,styricka
30077,2608,11428,22940,74572,2620,7892,4960,2931,0,0,1,0,2,2,22,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1451,2286,1505,3654,2472,11368,189,Trojan,autosms
98536,32488,10672,53584,101432,36028,27642,22585,5056,66,2,7,1,4,30,34,12,45,2,0,3,0,0,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,33,33,7,4,0,0,6,3,4,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0,0,0,0,0,6,0,1,120,3,1860,31,4,2,2207,2074,683,3209,1489,9662,186,Trojan,hyspu
52072,7268,8492,28288,80272,10496,17278,15414,1863,57,0,5,2,2,16,30,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,4,0,1,80,2,120,2,3,0,818,2287,2617,1501,2806,10029,189,Trojan,autosms
32050,2652,13024,23908,75116,2656,7896,4769,3126,0,0,4,0,2,2,22,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,3,0,1576,2712,3511,2208,1548,11555,186,Trojan,mobtes
77755,5236,10440,63088,89392,5436,27321,21476,5844,121,2,7,2,5,24,33,19,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,71,4,0,4,2,0,0,0,2,69,7,7,2,0,0,3,5,3,6,8,0,30,30,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,134,87,1,2,0,0,0,0,0,0,4,0,1,3017,25,16449,28,9,1,2919,1476,1733,3658,692,10478,187,Trojan,mytrackp
76281,4660,10620,62136,98036,4832,27261,21171,6089,112,3,7,2,5,24,33,19,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,70,4,0,4,2,0,0,0,2,68,7,7,2,0,0,3,5,3,6,8,0,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,132,86,1,2,0,0,0,0,0,0,4,0,1,2612,20,16048,29,9,1,2931,3317,1729,448,1504,9929,187,Trojan,mytrackp
57700,2016,10620,45512,88380,4832,21089,16906,4182,113,2,8,2,2,24,34,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,7,0,13,17,0,17,6,0,5,5,2,7,0,0,6,0,0,5,0,8,16,5,2,3,3,2,2,10,8,6,1,0,0,1,0,0,0,0,0,0,0,0,6,2,10,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,1,684,11,10117,154,6,3,3818,2551,1587,2021,709,10686,188,Trojan,hyspu
87082,4104,10700,72492,84916,7316,25190,18764,6425,193,9,6,3,2,17,37,14,28,0,0,0,0,95,38,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,0,73,73,78,76,94,61,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,1,2051,12,4563,14,4,0,3410,3126,1540,638,2941,11655,190,Trojan,autoins
41880,5176,12512,29408,83812,5192,15341,12411,2929,42,4,6,3,2,11,28,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,10,17403,48,5360,62,3,0,1534,4588,3751,1082,3306,14261,190,Trojan,styricka
49034,5884,12500,31532,95352,8816,17467,14462,3004,58,4,5,2,2,14,28,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0,3,0,1699,983,2427,4231,2876,12216,186,Trojan,styricka
137662,40832,10520,84624,112196,42808,38622,32164,6457,49,3,8,5,4,40,38,12,50,3,0,1,0,9,3,2,0,0,0,0,0,0,3,0,0,0,0,0,2,0,34,0,0,3,4,0,2,2,28,30,0,0,4,140,2,0,0,36,49,0,4,11,18,1073,936,8,10,0,0,0,0,0,2,0,0,0,0,1,0,0,18,13,0,0,4,0,26,11,11,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,14,2,2,214016,363,48852,394,3,0,2967,3111,1095,1503,1444,10120,191,Trojan,<unknown>
123093,28976,10556,77972,98060,33696,36243,28845,7397,211,4,7,4,4,31,41,10,42,3,0,2,0,63,21,2,0,0,0,0,0,0,1,0,0,4,0,0,10,0,28,0,0,0,10,0,0,0,18,18,0,0,10,0,0,0,0,22,21,0,6,42,42,68,56,55,46,0,0,6,0,6,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,6,6,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,20,0,1,2126,12,4446,12,4,0,863,2703,2688,1518,3125,10897,188,Trojan,autoins
68756,4244,10520,56692,88376,4556,24617,20038,4578,100,12,8,2,5,25,35,21,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,47,4,0,4,2,0,0,0,2,45,9,9,2,0,0,5,10,3,6,8,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,86,63,2,2,0,0,0,0,0,0,4,0,1,730,8,1116,10,11,1,1512,2521,2077,2779,616,9505,186,Trojan,mytrackp
79023,5092,10576,63704,97148,5288,27169,21263,5905,89,2,7,2,5,31,33,19,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,72,4,0,4,2,0,0,0,2,70,7,7,2,0,0,3,5,3,6,8,0,30,30,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,136,88,1,2,0,0,0,0,0,0,4,0,1,2977,24,16442,27,10,1,1520,1785,2833,621,3203,9962,187,Trojan,mytrackp
53134,6452,10896,38040,89448,6468,13233,10973,2259,11,1,6,1,2,12,27,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,9,18,2,0,0,0,54,1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,3,1,2360,6156,2990,1135,1314,13955,188,Trojan,boogr
77814,5548,10560,63616,89916,5700,27209,21471,5737,102,2,7,2,5,33,33,19,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,72,4,0,4,2,0,0,0,2,70,7,7,2,0,0,3,5,3,6,8,0,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,136,88,1,2,0,0,0,0,0,0,4,0,1,2612,20,15762,22,10,1,1901,541,1514,3283,2879,10118,186,Trojan,mytrackp
52088,5244,10812,33232,90668,8784,18071,13998,4072,65,5,6,2,2,17,31,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,20,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,3,0,3743,1612,2931,2665,864,11815,193,Trojan,styricka
52909,7560,10164,35680,80432,9372,15375,12918,2456,12,1,4,1,2,10,28,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,87,87,54,0,0,0,18,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,9,5245,48,13772,52,3,0,2735,2565,1168,3383,1478,11329,188,Trojan,gappusin
91687,23844,8240,46460,83012,29696,28865,23776,5088,117,7,8,5,4,42,41,32,45,2,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,10,0,0,88,46,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,63,0,2,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,10,0,1,235208,455,40607,516,4,0,2040,4208,676,3039,1518,11481,185,Trojan,autosms
44614,4316,12136,30084,70088,4328,8975,5333,3641,0,0,4,0,2,3,24,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,26,0,0,0,0,2,0,3000,1261,6306,4348,1567,16482,190,Trojan,typstu
51249,2588,10744,40032,86776,3748,24752,19661,5090,81,11,6,2,2,29,40,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,706,1603,3203,2338,2448,10298,186,Trojan,styricka
116970,37980,10588,60876,103964,43980,43517,37461,6055,211,7,6,3,4,42,38,20,51,2,0,8,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,14,0,2,4939,18,1791,22,4,0,736,1712,4216,4426,3319,14409,191,Trojan,styricka
