Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_error,Logcat_verbose,Logcat_warning,Logcat_debug,Logcat_info,Logcat_total,Process_total,Category,Family
39995,4912,9976,24268,89476,4924,7792,6306,1485,9,1,5,2,2,12,30,12,27,0,0,0,0,39,13,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,8,8,8,8,0,8,0,0,8,8,0,21,0,31,62,4,34,0,0,80,400,39,80,0,0,0,0,8,0,8,8,0,16,0,0,0,8,0,54,0,31,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,16,23701,502,49777,545,4,5,3257,3546,219,4554,1020,12596,197,Riskware,<unknown>
96788,30620,10604,52724,115216,34300,19812,17174,2637,60,2,4,1,4,29,33,13,39,4,0,0,0,174,58,0,0,0,0,0,0,22,21,0,2,0,3,252,0,0,0,85,0,0,0,167,167,0,0,85,24,0,2,0,250,250,27,0,607,629,454,272,215,208,50,0,88,0,24,0,0,0,0,0,22,0,0,73,41,0,0,69,0,46,91,91,0,0,0,0,0,0,0,0,0,0,0,0,154,24,23,90024,225,52461,584,3,1,1041,593,3338,2866,3101,10939,191,Riskware,smsreg
64549,10256,10708,39004,95320,17220,22897,17850,5046,108,5,5,2,2,13,31,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,20,19,8,0,0,0,2,0,4,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,6507,62,10031,71,3,0,1404,2608,114,1807,462,6395,188,Riskware,smsreg
82343,30472,10704,41852,106188,31932,13322,10509,2812,28,0,4,1,4,25,32,13,39,4,0,0,0,156,53,0,0,0,0,0,0,21,19,0,0,0,0,208,0,0,0,68,0,0,0,140,140,0,0,68,22,0,0,0,229,227,21,0,552,573,396,236,191,184,44,0,77,0,19,0,0,0,0,0,21,0,0,67,39,0,0,64,0,44,76,76,0,0,0,0,0,0,0,0,0,0,0,0,134,22,22,79478,205,46857,529,3,1,3275,2842,595,1128,4293,12133,191,Riskware,smsreg
55140,7528,11888,36040,97264,9568,16793,14580,2212,37,3,5,2,2,11,31,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,29,25,14,0,0,0,8,0,7,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,1241,13,4449,14,3,0,114,2068,2688,983,11261,17114,191,Riskware,smsreg
85863,31072,10660,41872,112348,34268,20889,16660,4228,27,1,4,1,4,27,33,9,37,4,0,0,0,198,66,0,0,0,0,0,0,15,15,0,2,0,3,188,0,0,0,63,0,0,0,126,128,0,0,63,0,0,0,0,180,165,0,0,44,44,399,249,195,174,0,0,72,0,23,0,0,0,0,0,15,0,0,23,0,0,0,30,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,115,0,15,562,6,24518,364,2,0,107,3919,1086,3273,6691,15076,189,Riskware,smsreg
47892,7184,10528,27620,82760,7316,8080,5093,2986,8,0,7,1,2,5,25,3,12,0,0,0,0,106,36,0,0,0,0,0,0,3,0,0,0,0,2,6,0,0,0,3,0,3,3,0,3,0,0,3,2,0,18,0,72,144,17,40,0,0,44,184,70,70,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,18,20,2354,1,1,0,0,0,0,4,2,0,0,0,0,0,0,40,38,18,0,0,0,0,3,1,3267,106,2804,3596,1204,10977,196,Riskware,skymobi
96018,38268,11840,46600,89684,39936,22238,18689,3548,7,1,5,1,4,34,34,8,32,4,0,1,0,0,0,7,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,99,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,32,0,5,0,0,0,0,2,0,829,5244,2579,248,2219,11119,192,Riskware,smsreg
53885,4460,11732,37132,99052,9280,20763,17658,3104,141,6,6,3,2,13,32,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,20,19,8,0,0,0,2,0,4,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1318,13,4495,15,3,0,8907,617,2603,119,1789,14035,194,Riskware,smsreg
38293,8884,9152,20648,80916,8892,12693,10351,2341,20,2,6,2,4,12,27,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,8,0,8,8,0,8,0,0,8,0,0,0,0,21,42,0,34,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,32,0,7,3552,30,4268,36,2,0,554,116,2291,1125,1377,5463,192,Riskware,smsreg
48160,7992,11868,31080,97448,9952,15317,12633,2683,2,1,1,0,2,7,30,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,3,0,0,3,15,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1895,16,2308,20,4,0,955,111,1978,1242,2981,7267,190,Riskware,smspay
66341,3012,10672,52416,95076,6784,27455,19326,8128,85,5,6,3,2,19,33,16,36,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,64,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,15,0,1,40218,135,10671,133,3,0,2961,753,7281,113,2341,13449,192,Riskware,smsreg
131466,51576,8484,54764,95224,52588,36948,33345,3602,17,2,5,2,4,36,35,17,66,4,2,0,0,0,0,3,0,0,3,4,0,24,0,0,0,0,0,12,2,0,2,7,0,5,5,0,5,0,0,9,6,0,0,0,150,185,10,12,146,397,613,373,0,0,0,14,22,6,0,0,0,0,0,0,53,0,0,40,1,22,0,24,3,294,12,12,0,0,0,0,71,0,0,0,0,0,0,0,369,10,6,130021,257,41500,308,3,0,669,2099,2154,4826,110,9858,192,Riskware,revmob
89881,34464,10656,42172,110400,37420,20868,16716,4151,27,1,4,1,4,28,33,9,36,4,0,0,0,153,51,0,0,0,0,0,0,12,12,0,2,0,3,156,0,0,0,52,0,0,0,105,105,0,0,52,0,0,0,0,144,132,0,0,34,34,302,192,155,137,0,0,58,0,20,0,0,0,0,0,12,0,0,18,1,0,0,24,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,93,0,12,602,7,19178,274,2,0,3577,3312,3152,116,879,11036,193,Riskware,smsreg
90761,33600,10652,43532,111216,36896,20934,16864,4069,27,1,4,1,4,28,33,9,38,4,0,0,0,144,48,0,0,0,0,0,0,11,11,0,2,0,3,140,0,0,0,46,0,0,0,95,95,0,0,46,0,0,0,0,132,121,0,0,32,32,264,169,141,124,0,0,50,0,16,0,0,0,0,0,11,0,0,17,1,0,0,22,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,84,0,11,679,7,19271,270,2,0,1225,116,701,1923,2239,6204,191,Riskware,smsreg
45672,3796,11756,32692,101772,5248,18050,14154,3895,46,6,5,2,2,13,31,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,33,31,14,0,0,0,4,0,7,0,0,0,0,0,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,3,10956,74,14148,102,3,0,115,782,1880,3751,2955,9483,192,Riskware,smsreg
55287,5144,11704,38532,101572,8480,20470,16198,4271,79,6,5,2,2,10,33,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,23,21,10,0,0,0,4,0,5,0,0,0,0,0,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,8484,79,12558,93,3,0,1618,1691,114,577,2783,6783,192,Riskware,smsreg
59689,6372,10716,39924,102544,11248,23094,17674,5419,83,4,5,2,2,15,32,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,23,21,10,0,0,0,4,0,5,0,0,0,0,0,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,3,9032,84,13144,98,3,0,2725,2105,12223,114,1339,18506,190,Riskware,smsreg
68631,4716,10668,52764,100572,8536,25639,19234,6404,154,7,6,3,2,20,36,14,29,0,0,0,0,33,11,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,3,0,0,0,1,2,0,4,0,0,40,38,35,26,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,6,0,0,0,0,0,4,0,0,0,0,0,0,15,0,1,1278,12,5178,12,3,0,2835,3428,144,621,2453,9481,191,Riskware,smsreg
45734,8296,10508,27516,79500,8428,7868,5001,2866,8,0,7,1,2,5,25,3,12,0,0,0,0,138,46,0,0,0,0,0,0,3,0,0,0,0,2,6,0,0,0,3,0,3,3,0,3,0,0,3,2,0,24,0,93,186,16,44,0,0,51,190,92,106,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,22,24,2718,1,1,0,0,0,0,4,2,0,0,0,0,0,0,47,46,22,571,4,1276,5,3,3,975,3003,114,5764,3256,13112,191,Riskware,skymobi
62164,3252,10700,44960,103908,9228,26027,18527,7499,129,7,6,3,2,18,36,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,19,8,0,0,0,2,0,4,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,1,5375,56,9060,64,3,0,111,2124,10174,654,2481,15544,191,Riskware,<unknown>
41900,10028,10908,22768,71728,10040,8672,4969,3702,0,0,3,0,2,4,22,1,6,0,0,0,0,163,55,0,0,0,0,0,0,3,0,0,0,0,2,6,0,0,0,3,0,3,3,0,3,0,0,3,2,0,26,0,109,218,20,54,0,0,57,196,111,116,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,26,28,3172,1,1,0,0,0,0,4,2,0,0,0,0,0,0,56,54,26,0,0,120,2,3,2,1037,3491,3188,114,5247,13077,191,Riskware,skymobi
40270,7132,10508,23300,73768,7148,8725,4988,3736,0,0,3,0,2,4,22,1,6,0,0,0,0,79,27,0,0,0,0,0,0,6,0,0,0,0,4,12,0,0,0,4,0,3,3,5,8,0,0,4,3,0,14,0,52,104,19,26,0,0,55,212,51,58,0,0,0,0,1,0,0,0,0,2,0,0,0,2,1,0,0,12,15,1888,2,2,0,0,0,0,4,2,0,0,0,0,0,0,29,26,12,1815,8,2507,10,3,3,4199,854,2342,139,2692,10226,191,Riskware,skymobi
62461,8632,10760,39476,93564,14788,22698,17738,4959,95,3,6,3,2,12,30,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,16,15,7,0,0,0,2,0,3,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,5860,57,9267,67,3,0,2498,9021,2088,114,786,14507,191,Riskware,smsreg
88112,22152,10708,54868,99692,25936,27895,23064,4830,70,3,7,1,4,36,35,9,34,2,0,3,0,0,0,3,0,0,3,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,53,57,20,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,6,0,1,80,2,1440,24,5,2,2271,635,3839,132,2241,9118,193,Riskware,smsreg
45977,6968,12132,30924,100832,6996,18071,14557,3513,154,8,5,2,2,28,28,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,9296,43,6627,51,2,0,175,639,2593,3271,2913,9591,192,Riskware,revmob
63374,4684,10796,46956,92820,9348,23536,19004,4531,120,7,7,4,2,20,37,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,19,8,0,0,0,2,0,4,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,1,4659,45,8258,49,3,0,1319,3967,640,151,2130,8207,193,Riskware,smsreg
86041,30796,10704,45064,106976,32252,13480,10394,3085,28,0,4,1,4,24,32,13,37,4,0,0,0,195,65,0,0,0,0,0,0,25,23,0,0,0,0,266,0,0,0,86,0,0,0,181,182,0,0,86,27,0,2,0,288,287,26,0,679,705,493,295,238,234,54,0,100,0,26,0,0,0,0,0,25,0,0,81,22,0,0,77,0,52,100,100,0,0,0,0,0,0,0,0,0,0,0,0,164,27,26,7774,98,31014,437,3,1,3627,1212,3209,4864,602,13514,189,Riskware,smsreg
41902,12640,10808,20568,69044,12652,8847,5104,3742,0,0,3,0,2,3,22,3,9,0,0,0,0,150,50,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,3,0,3,3,0,3,0,0,3,2,0,28,0,99,198,19,52,35,35,55,196,103,103,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,24,27,2926,1,1,0,0,0,0,4,2,0,0,0,0,0,0,52,49,24,571,4,1272,5,3,3,3854,110,3236,1044,7793,16037,189,Riskware,skymobi
47518,5464,10964,33884,92792,6168,17511,13699,3811,5,1,5,1,2,11,27,4,18,0,0,0,0,48,16,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,5,0,0,0,48,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,3,1,5290,1004,110,4602,2684,13690,190,Riskware,smsreg
77089,29304,12040,37496,100048,30576,12042,9137,2904,12,0,4,1,4,14,28,11,31,0,0,1,0,162,54,0,0,0,0,0,0,19,18,0,2,0,3,205,0,0,0,65,0,0,0,140,141,0,0,65,24,0,2,0,223,223,19,0,537,558,399,240,190,186,44,0,72,0,20,0,0,0,0,0,19,0,0,67,36,0,0,60,0,42,77,76,0,0,0,0,0,0,0,0,0,0,0,0,126,22,19,72390,188,47076,545,3,1,3225,3379,2770,539,1085,10998,191,Riskware,smsreg
88107,32232,10744,45916,106064,33624,13587,10629,2957,28,1,4,1,4,23,33,13,37,4,0,0,0,189,63,0,0,0,0,0,0,25,25,0,0,0,0,256,0,0,0,81,0,0,0,176,177,0,0,80,28,0,0,0,283,285,25,0,679,704,487,290,230,226,56,0,94,0,22,0,0,0,0,0,25,0,0,82,19,0,0,78,0,52,96,96,0,0,0,0,0,0,0,0,0,0,0,0,159,28,26,10124,172,51709,544,3,1,5373,1007,3120,3506,590,13596,190,Riskware,smsreg
84314,32784,10728,40068,107748,35500,13091,11469,1621,27,0,4,1,4,27,32,14,43,4,0,0,0,198,66,0,0,0,0,0,0,15,15,0,4,0,3,203,0,0,0,68,0,0,0,135,135,0,0,67,0,0,0,0,180,165,0,0,62,62,390,247,198,174,0,0,72,0,25,0,0,0,0,0,15,0,0,23,0,0,0,30,0,0,44,44,0,0,0,0,0,4,0,0,0,0,0,0,122,0,15,0,0,21060,351,2,0,4150,1024,102,3501,5736,14513,191,Riskware,smsreg
48415,4088,10800,37116,97972,4492,19508,15172,4335,174,2,5,2,2,11,29,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,2,0,2283,1933,928,107,496,5747,191,Riskware,smsreg
71577,4280,10592,54776,97496,8476,30352,21207,9144,174,6,5,2,2,19,33,7,30,0,0,0,0,42,14,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,5,0,0,0,2,4,0,4,0,0,48,53,43,32,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1278,12,5229,14,3,0,3212,2399,780,2909,107,9407,191,Riskware,smsreg
15270,3168,10440,3460,65352,3176,6683,4797,1885,0,0,3,0,2,4,24,3,15,0,0,0,0,123,41,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,3,0,3,3,0,3,0,0,3,2,0,20,0,82,164,18,42,0,0,47,181,81,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,22,2500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,44,40,20,0,0,0,0,3,2,109,1351,4365,2278,3104,11207,190,Riskware,skymobi
93611,33328,10668,48512,106872,35860,20828,16782,4045,28,1,4,1,4,26,34,9,38,4,0,0,0,189,63,0,0,0,0,0,0,21,19,0,4,0,6,221,0,0,0,68,0,0,0,154,154,0,0,68,0,0,0,0,228,207,0,0,580,578,404,253,191,162,0,0,78,0,22,0,0,0,0,0,21,0,0,27,2,0,0,42,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,136,0,21,1318,13,25920,337,2,0,4402,1357,7122,697,3621,17199,193,Riskware,smsreg
51473,15652,10716,25392,63208,15672,7450,4475,2974,8,0,7,1,2,5,25,3,12,0,0,0,0,144,48,0,0,0,0,0,0,3,0,0,0,0,2,6,0,0,0,3,0,3,3,0,3,0,0,3,2,0,27,0,96,194,19,48,35,35,52,191,96,103,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,23,26,2803,1,1,0,0,0,0,4,2,0,0,0,0,0,0,50,48,23,0,0,120,2,3,3,2834,3217,3635,129,915,10730,191,Riskware,skymobi
45340,10100,10768,25368,72552,10112,10442,5919,4522,8,0,7,1,2,5,26,3,12,0,0,0,0,141,47,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,3,0,5,5,0,5,0,0,3,1,0,27,0,95,190,19,46,42,42,26,26,98,96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,25,2617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,46,23,0,0,0,0,3,3,2863,4565,105,1010,2960,11503,190,Riskware,skymobi
85267,31512,10736,43360,105672,32796,13238,10295,2942,28,0,4,1,4,25,32,14,41,4,0,0,0,282,94,0,0,0,0,0,0,31,31,0,6,0,7,388,0,0,0,127,0,0,0,262,262,0,0,127,0,0,0,0,352,321,0,0,829,829,728,443,299,256,0,0,130,0,40,0,0,0,0,0,31,0,0,37,2,0,0,62,0,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,224,0,31,1241,13,31664,437,2,0,3924,668,3296,1158,3120,12166,186,Riskware,smsreg
53592,4144,10712,37288,103612,7192,20266,16187,4078,64,2,4,1,2,11,29,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,23,21,10,0,0,0,4,0,5,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,9897,85,13282,98,3,0,2568,2646,118,4871,838,11041,190,Riskware,smsreg
38984,6264,10844,22620,73676,6276,8927,5097,3829,0,0,3,0,2,3,22,1,6,0,0,0,0,162,54,0,0,0,0,0,0,6,0,0,0,0,4,12,0,0,0,4,0,3,3,5,8,0,0,4,21,0,31,0,113,226,19,58,35,35,83,240,108,116,0,0,0,0,1,0,0,0,0,2,0,0,0,9,8,0,0,25,29,3651,2,2,0,0,0,0,4,2,0,0,0,0,0,0,58,52,25,1604617,1137,31008,675,3,3,3797,1179,6498,110,2553,14137,195,Riskware,skymobi
94107,33124,10636,47892,111876,36144,19598,16909,2688,28,1,4,1,4,26,34,14,43,4,0,0,0,324,108,0,0,0,0,0,0,32,32,0,2,0,3,450,0,0,0,155,0,0,0,295,295,0,0,154,0,0,0,0,384,352,2,0,144,144,824,499,358,318,0,0,166,0,55,0,0,0,0,0,32,0,0,37,1,0,0,64,0,0,104,104,0,0,0,0,0,2,0,0,0,0,0,0,256,0,33,602,7,30931,453,2,0,4305,5323,1513,6065,243,17449,189,Riskware,smsreg
65656,3328,10768,51960,100064,6224,23638,18572,5065,190,18,5,2,2,16,43,6,25,0,0,0,0,33,11,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,3,0,0,0,1,2,0,4,0,0,41,45,35,26,0,0,4,0,5,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1278,12,5403,17,3,0,110,2522,672,2986,2637,8927,191,Riskware,smsreg
66410,3772,10856,49848,99468,9048,19073,12633,6439,177,6,6,3,2,16,34,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,197,62,62,15,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,11260,77,10835,112,3,0,1957,288,716,3375,2470,8806,192,Riskware,smspay
