Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_postUrl,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_databaseList,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_info,Logcat_verbose,Logcat_error,Logcat_debug,Logcat_total,Process_total,Category,Family
96480,33088,10640,46340,111788,36256,19485,16799,2685,27,0,4,1,4,21,32,14,41,3,0,0,0,165,55,0,0,0,0,0,0,0,14,13,0,6,0,0,0,13,0,197,0,0,0,66,0,0,0,131,131,0,0,66,0,0,0,0,168,154,0,0,36,36,349,226,176,148,0,0,66,0,26,0,0,0,0,0,14,0,0,21,3,0,0,28,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,14,2726,19,26602,336,3,0,4817,1516,3650,1452,3739,15174,185,Riskware,smsreg
68918,8564,10664,42916,94064,15160,25443,18988,6454,118,4,5,2,2,14,31,6,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,39,35,17,0,0,0,6,0,8,0,0,0,0,0,0,0,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,14113,95,15450,111,4,0,2213,2987,4134,1518,785,11637,186,Riskware,smsreg
99327,37700,10580,46324,100712,40308,19379,16775,2603,27,0,4,1,4,19,30,14,43,2,0,0,0,132,44,0,0,0,0,0,0,0,12,11,0,6,0,0,0,13,0,170,0,0,0,55,0,0,0,115,115,0,0,55,0,0,0,0,140,128,0,0,38,38,327,211,153,123,0,1,58,0,24,0,0,0,0,0,12,0,0,18,3,0,0,24,0,0,0,35,35,0,0,0,0,0,0,2,0,0,0,0,0,0,97,0,12,2803,19,28646,369,3,0,2691,1441,4004,3298,1521,12955,191,Riskware,smsreg
44764,7872,10928,29588,93280,7892,16026,12851,3174,12,2,5,2,2,11,28,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,67,0,26,26,2,0,0,0,0,67,1,1,2,0,0,0,0,0,0,0,0,0,0,54,27,4,0,0,0,4,0,2,0,0,0,2,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,8,337616,356,19961,314,3,0,1091,2418,1502,7026,3510,15547,188,Riskware,smsreg
97620,33828,10560,48256,111028,37568,19546,17011,2534,28,1,4,1,4,25,32,14,43,3,0,0,0,162,54,0,0,0,0,0,0,0,14,12,0,4,0,0,0,10,0,182,0,0,0,62,0,0,0,120,120,0,0,62,0,0,0,0,164,150,0,0,53,53,308,203,169,144,0,0,64,0,24,0,0,0,0,0,14,0,0,20,2,0,0,28,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,14,2087,13,24637,333,3,0,1504,3721,1514,3337,6895,16971,187,Riskware,<unknown>
63141,6316,10624,45252,91708,10456,25885,20534,5350,175,11,10,7,2,23,41,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,8,2,2,33,26,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,9,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,1,19069,73,8860,90,4,0,907,1513,3041,2243,2806,10510,187,Riskware,smsreg
54162,18068,10572,25792,55084,18092,7292,4320,2971,8,0,7,1,2,5,25,3,14,0,0,0,0,126,42,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,1,2,0,20,0,80,160,6,40,0,0,47,182,85,84,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,22,2471,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,40,20,0,0,0,0,4,2,3013,1004,3114,2721,1514,11366,189,Riskware,skymobi
70918,5212,10628,53732,84400,8908,23683,19468,4214,157,8,6,3,2,27,37,14,29,0,0,0,0,33,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,24,0,0,0,8,0,0,0,16,16,0,0,8,3,0,0,0,1,2,0,4,0,0,41,39,35,26,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,1,2030,12,4494,12,4,0,2377,652,3154,1512,2896,10591,185,Riskware,smsreg
80835,30732,12152,38536,100932,32072,13018,9500,3517,30,1,4,1,4,19,29,12,35,0,0,1,0,141,47,0,0,0,0,0,0,0,18,15,0,6,0,0,0,13,0,195,0,0,0,59,0,0,0,136,137,0,0,59,0,0,0,0,188,170,0,0,455,455,368,229,155,126,0,0,70,0,22,0,0,0,0,0,18,0,0,23,3,0,0,36,0,0,0,33,33,0,0,0,0,0,0,2,0,0,0,0,0,0,117,0,18,3610,18,23324,291,3,0,1292,3220,3334,3149,1895,12890,189,Riskware,smsreg
86172,31872,10708,42676,104012,33268,13282,10310,2971,28,1,4,1,4,26,32,13,37,4,0,0,0,99,33,0,0,0,0,0,0,0,13,3,0,2,0,0,0,7,0,131,0,0,0,44,0,0,0,87,87,0,0,43,13,0,4,0,149,149,14,0,339,351,144,107,127,114,28,0,48,0,17,0,0,0,0,0,13,0,0,40,22,0,0,40,0,0,24,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,85,12,13,0,0,0,0,4,1,3454,1793,1249,3048,3391,12935,182,Riskware,smsreg
56947,6500,11804,37224,88684,10868,20369,15586,4782,75,4,5,2,2,9,31,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,26,23,11,0,0,0,4,0,5,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,10567,76,11735,102,4,0,3100,1514,850,13728,2078,21270,189,Riskware,smsreg
68820,7896,10772,49344,98484,11048,25788,20083,5704,109,8,5,2,2,13,35,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,92,44,39,35,32,0,0,8,0,9,0,0,0,0,0,0,0,0,41,3,0,0,0,0,0,56,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,9779,142,21580,178,4,0,2203,2749,1506,732,2751,9941,189,Riskware,smspay
54126,6928,11332,33828,73460,10284,14258,12646,1611,26,1,5,1,2,10,26,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,0,0,0,0,2,0,891,2999,2329,1295,6496,14010,190,Riskware,triada
39054,7236,10484,20856,72684,7244,8858,5132,3725,0,0,3,0,2,3,22,2,7,0,0,0,0,59,20,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,14,0,0,0,4,0,5,5,5,10,0,0,4,3,0,16,0,40,80,21,18,38,38,49,207,39,43,2,0,0,0,2,0,0,0,0,2,0,0,0,4,0,0,0,10,0,14,1715,2,2,0,0,0,0,0,4,2,0,0,0,0,0,0,22,20,10,1124,8,2627,12,4,2,2274,2528,1520,1004,2165,9491,190,Riskware,skymobi
58176,6120,10772,37868,99320,10872,20459,16719,3739,100,2,4,1,2,13,28,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,29,25,13,0,0,0,6,0,6,0,0,0,0,0,0,0,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,4,13354,111,15507,140,4,0,1499,2171,1252,9929,3168,18019,188,Riskware,smsreg
87701,33404,10704,41572,101536,34928,13382,10443,2938,28,1,4,1,4,26,32,13,37,4,0,0,0,90,30,0,0,0,0,0,0,0,11,8,0,6,0,0,0,13,0,113,0,0,0,34,0,0,0,79,79,0,0,34,10,0,4,0,122,121,11,0,299,309,175,122,111,102,22,0,42,0,15,0,0,0,0,0,11,0,0,37,22,0,0,34,0,0,20,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,71,10,11,45198,126,44563,514,4,1,3617,1421,1749,2740,2757,12284,183,Riskware,smsreg
84901,36584,9208,26260,97344,37796,13580,12078,1501,11,1,4,1,4,21,32,7,30,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,5,0,0,0,0,3,0,757,2900,3146,2044,1540,10387,188,Riskware,revmob
43567,7112,10744,21176,74340,7124,8587,4956,3630,0,0,3,0,2,3,22,2,7,0,0,0,0,126,42,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,83,166,5,40,0,0,50,189,80,90,2,0,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0,20,0,22,2570,1,1,0,0,0,0,0,4,2,0,0,0,0,0,0,40,42,20,571,4,1280,5,4,3,6650,1505,3211,2803,946,15115,188,Riskware,skymobi
56351,9240,11220,37816,77676,9444,18729,14242,4486,129,20,5,1,2,21,32,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,2,11,0,0,0,5,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,13,0,4,0,0,0,0,2,1,4012,1938,968,1514,2882,11314,191,Riskware,smsreg
53922,5212,10728,36828,103300,8092,20419,15882,4536,79,5,5,2,2,11,34,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,32,27,15,0,0,0,8,0,7,0,0,0,0,0,0,0,0,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,12902,107,15230,128,4,0,1116,2790,1525,3563,3626,12620,188,Riskware,smsreg
71968,3768,10932,57528,83104,7384,17448,12361,5086,190,10,7,3,2,15,38,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,4,13,104,45,45,11,6,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,1,8911,56,8510,96,4,1,2173,3971,2529,851,1643,11167,187,Riskware,smsreg
37881,5648,9532,20832,75136,5660,8640,4964,3675,0,0,3,0,2,3,22,3,7,0,0,0,0,223,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,0,167,344,2,84,0,0,35,35,200,113,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,45,0,45,4552,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,85,90,45,0,0,0,0,3,1,2353,2125,1453,1236,1495,8662,185,Riskware,skymobi
88230,31784,10640,44936,108472,33176,13673,10572,3100,28,1,4,1,4,24,32,13,39,4,0,0,0,132,44,0,0,0,0,0,0,0,14,8,0,4,0,0,0,10,0,162,0,0,0,50,0,0,0,112,112,0,0,50,17,0,4,0,170,170,17,0,417,433,221,152,159,150,34,0,56,0,19,0,0,0,0,0,14,0,0,52,15,0,0,45,0,0,32,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,96,17,14,9272,81,28972,343,4,1,3279,1159,1852,3320,2911,12521,188,Riskware,smsreg
55669,18056,10628,25808,59536,18160,7324,4356,2967,8,0,7,1,2,5,25,3,12,0,0,0,0,126,42,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,1,2,0,21,0,85,170,4,42,0,0,47,181,87,85,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,21,0,23,2583,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,21,84,2,140,3,4,2,4665,3180,1113,2932,1508,13398,187,Riskware,skymobi
128643,4664,10572,110352,88152,11704,46767,36512,10254,1473,7,14,11,2,12,42,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,0,0,0,6,0,159,1,0,1,1,0,0,0,0,158,4,4,1,0,0,0,0,9,18,0,24,0,0,12,12,28,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,123,0,0,0,0,0,0,0,0,0,0,0,0,308,158,1,0,0,0,0,0,15,0,1,1648,24,4264,24,4,0,1556,578,5479,4076,3655,15344,188,Riskware,smsreg
52550,17880,10536,25324,55716,17900,7377,4551,2825,8,0,7,1,2,5,25,3,12,0,0,0,0,117,40,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,1,2,0,22,0,78,159,6,36,0,0,49,188,77,84,2,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,19,0,21,2431,1,1,0,0,0,0,0,4,2,0,0,0,0,0,0,38,40,19,208,5,1384,7,4,2,2571,4777,2914,956,1507,12725,187,Riskware,skymobi
72812,3928,10680,55700,96516,9032,26511,20915,5595,164,4,7,4,2,18,35,9,35,0,0,0,0,42,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,24,0,0,0,8,0,0,0,16,16,0,0,8,4,0,0,0,4,8,0,4,0,0,48,59,42,30,0,0,4,0,5,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,16,0,1,2107,12,4535,13,4,0,3063,1512,3011,2862,575,11023,186,Riskware,smsreg
15557,2996,10264,4096,62264,3128,5214,3720,1493,0,0,4,0,2,4,22,3,14,0,0,0,0,99,34,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,1,2,0,16,0,64,129,7,34,0,0,43,177,69,68,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,16,0,18,2096,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,16,0,0,0,0,4,2,2808,1529,2157,1170,2820,10484,193,Riskware,skymobi
41068,6948,10736,21816,73812,6996,8873,5094,3778,0,0,3,0,2,3,22,2,7,0,0,0,0,131,45,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,0,89,178,4,43,0,0,50,189,92,92,2,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,22,0,24,2691,1,1,0,0,0,0,0,4,2,0,0,0,0,0,0,43,46,22,615,5,1424,8,4,2,3326,2587,3200,1098,1523,11734,189,Riskware,skymobi
105068,9212,10668,73320,127144,9252,39975,33065,6909,143,3,9,5,6,50,39,17,66,2,0,4,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,32,36,0,8,47,47,9,102,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,5,0,0,2,0,1,100,4,4,0,0,0,0,0,6,20,0,0,0,0,0,0,13,0,1,2659,17,3066,17,3,0,3226,1517,1636,2666,924,9969,190,Riskware,revmob
225761,17440,10816,199192,85368,18060,57852,44776,13075,286,2,8,5,5,46,37,11,45,2,5,12,0,0,0,18,0,0,5,0,0,0,6,0,0,0,0,0,0,1,0,4,0,0,0,2,0,2,2,0,2,0,0,2,0,0,1,0,52,50,0,14,5,1,280,8835,0,0,0,10,10,0,0,0,0,0,0,0,14,0,0,20,18,9,0,4,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,28,0,2,649635,571,29369,441,3,0,2943,1681,1145,1565,2723,10057,188,Riskware,revmob
132548,43652,11456,73204,109744,44996,32911,25249,7661,37,1,6,2,4,38,34,9,36,2,0,1,0,0,0,13,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,124,139,5,12,41,41,539,270,8,38,10,1,0,0,0,0,0,0,0,16,11,0,0,0,0,0,0,10,0,0,82,0,0,0,0,0,0,0,16,110,0,0,0,0,0,0,23,0,5,1706461,1366,134435,1309,5,1,1797,4918,2887,2535,952,13089,192,Riskware,smsreg
56270,5960,11956,37948,91720,8104,20340,16063,4276,79,6,5,2,2,12,32,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,35,29,17,0,0,0,10,0,8,0,0,0,0,0,0,0,0,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,4,0,1513,3472,1105,3304,2423,11817,190,Riskware,smsreg
80461,4036,10608,67380,98300,4160,18398,15227,3170,156,3,8,3,2,19,33,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,9,0,0,0,1,0,0,0,4,8,0,0,1,0,0,2,0,1,2,0,2,2,6,6144,6150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,4,1,1505,2003,936,2060,2406,8910,189,Riskware,wificrack
71102,5784,10968,51060,90460,11872,21260,16566,4693,191,8,7,4,2,15,34,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,194,59,59,18,2,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,10835,69,9863,109,4,0,917,3795,1708,1954,2829,11203,188,Riskware,smspay
45948,3068,10832,33128,69596,6228,20152,15368,4783,166,4,5,2,2,13,30,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,4,0,2775,2170,3399,721,2957,12022,186,Riskware,smsreg
20221,7920,10456,3748,56756,8052,5140,3519,1620,0,0,4,0,2,4,22,3,13,0,0,0,0,144,48,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,8,0,0,0,2,0,1,1,5,6,0,0,2,22,0,27,0,103,208,6,48,1,0,104,378,94,110,4,0,0,0,2,0,0,0,0,4,0,0,0,10,6,0,0,23,0,27,3459,3,3,0,0,0,0,0,8,4,0,0,0,0,0,0,48,49,23,801340,593,18421,361,4,3,1100,3369,3807,2863,1523,12662,187,Riskware,skymobi
59688,6476,11096,41300,95460,8328,21332,16010,5321,27,2,11,1,3,17,38,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,23,46,8,0,0,0,8,4,5,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,8,0,0,0,0,0,0,8,3,5,42680,267,50332,301,3,7,2453,1157,2998,1605,2417,10630,186,Riskware,smsreg
94662,34784,10716,47896,102032,36180,13547,10329,3217,28,0,4,1,4,25,33,12,35,4,0,0,0,162,54,0,0,0,0,0,0,0,19,16,0,4,0,0,0,10,0,232,0,0,0,78,0,0,0,155,155,0,0,78,22,0,0,0,223,225,18,0,537,558,396,245,199,194,44,0,82,0,25,0,0,0,0,0,19,0,0,67,38,0,0,60,0,0,42,85,84,0,0,0,0,0,0,0,0,0,0,0,0,0,140,22,19,76233,234,54269,528,3,0,4258,3716,2041,3421,1251,14687,185,Riskware,smsreg
85788,34004,10600,36636,106496,35576,20943,16689,4253,46,0,4,1,4,25,30,9,36,2,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,34,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,5,0,0,0,0,4,0,3007,958,1570,2723,5431,13689,186,Riskware,smsreg
126291,26892,12168,90564,74388,27776,42571,33586,8984,466,11,12,9,4,47,43,12,45,3,0,22,0,0,0,4,0,9,0,0,0,0,1,0,2,0,0,0,0,2,0,8,1,0,1,2,0,6,3,2,5,0,0,1,0,0,0,0,33,39,0,18,11,11,97,56,5,0,0,10,0,0,4,0,0,0,0,0,23,0,0,5,0,1,0,2,0,1,0,18,9,0,0,0,0,0,27,20,0,0,0,0,0,0,28,0,1,90176,90,5807,83,3,0,937,2599,2431,1708,2907,10582,188,Riskware,revmob
62873,3144,10632,48752,94816,6228,22214,17640,4573,207,6,9,3,2,29,38,10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,7,0,11,24,0,24,4,0,3,3,4,7,0,0,4,0,0,7,0,8,16,8,2,3,3,2,2,11,10,8,1,0,0,1,0,0,0,0,0,0,0,0,8,3,12,0,0,0,0,20,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,7,0,1,966,15,10269,151,6,3,1557,918,2287,1793,3047,9602,187,Riskware,<unknown>
